id,name,slug,category_id,brand_id,description,price,discount_price,stock,rating,review_count,dimensions,material,warranty,delivery_info,tags,created_at,best_seller,is_active,mrp,warranty_period,warranty_type,assembly_cost,assembly_time,stock_quantity,people_viewing,assurance_badge,is_limited_stock,emi_enabled,return_days,care_instructions,is_offered,related_product_ids,sku,shipping_weight,shipping_length,shipping_width,shipping_height,shipping_box_count
1194,Bendigo Diwan Bed,bendigo-diwan-bed,128,34,"The Bendigo Diwan bed epitomizes versatility and functionality, serving as a multipurpose piece of furniture ideal for space-saving solutions in various living environments. Crafted from high-quality wood, it combines the elegance of a traditional diwan with the practicality of a convertible sofa bed.\n\n**Design and Aesthetics:**\nDesigned with modern aesthetics in mind, It features a sleek and timeless design that enhances the ambiance of any room. Its wooden frame offers durability and a classic appeal, blending seamlessly with different interior styles.\n\n**Convertible Functionality:**\nThe Bendigo Diwan bed transforms effortlessly from a comfortable sofa during the day into a spacious bed at night. This dual functionality makes it perfect for small apartments, guest rooms, or any space where optimizing space is crucial.\n\n**Comfort and Support:**\nEquipped with plush cushions and a sturdy wooden frame, the diwan bed ensures optimal comfort and support whether used for lounging or sleeping. The cushions provide a cozy seating experience, while the robust structure guarantees stability as a bed.\n\n**Space-saving Efficiency:**\nIdeal for maximizing space, It offers practicality without sacrificing style. Its ability to serve as both a sofa and a bed eliminates the need for separate furniture pieces, making it a cost-effective and space-efficient solution.\n\n**Versatility in Use:**\nSuitable for various settings, including living rooms, bedrooms, or home offices, the diwan bed adapts to different needs throughout the day. It serves as a comfortable seating area for relaxation or socializing and seamlessly transitions into a sleeping area for overnight guests.\n\n**Assembly and Maintenance:**\nSetting up the Bendigo Diwan bed is straightforward, with minimal assembly required. The wooden frame is easy to maintain, ensuring longevity and preserving its aesthetic appeal with regular care.\n\n**Conclusion:**\nIn conclusion, the Bendigo Diwan bed combines functionality with elegance, offering a versatile and space-saving solution for modern living. Whether used as a sofa or a bed, its convertible design and durable construction make it an excellent choice for maximizing space while enhancing comfort and style in any home.",30600.00,23000.00,50,0.0,0,,,,Delivery Charges Applicable,"[""sofa-cum-beds"",""space-saving-furniture"",""bed-room"",""living-room"",""best-offer""]",2026-03-16 21:11:05.638723+00,false,true,30600.00,12,Standard,0.00,,0,0,,false,true,30,,true,[],,,,,,1
1195,Riga 3 Seater Wooden Sofa,riga-3-seater-wooden-sofa,133,34,"The Riga 3-seater wooden sofa represents a harmonious blend of classic elegance and functional design, making it an exceptional choice for any living room seeking both style and comfort. Crafted from high-quality wood, such as oak or teak, this sofa set showcases impeccable craftsmanship and durability.\n\nAt its core, the Riga 3-seater embodies the essence of traditional wooden furniture, characterized by sturdy construction and a timeless aesthetic. The wooden frame, crafted from solid hardwood, not only ensures robustness but also adds a warm and inviting charm to the living space. The natural grain and texture of the wood are often accentuated through meticulous finishing, enhancing its visual appeal and complementing various interior styles from rustic to contemporary.\n\nDesigned for comfort, the Riga sofa features generously padded cushions that provide plush seating and support. The three-seater configuration offers ample space for family gatherings, entertaining guests, or simply relaxing with loved ones. The ergonomic design ensures optimal comfort, allowing users to unwind comfortably while enjoying moments in their living room.\n\nThe versatility of the Riga 3-seater wooden sofa set extends beyond its aesthetic appeal and comfort. Its practical design makes it suitable for various living room layouts, whether as a central piece or part of a larger seating arrangement. The cohesive integration of wood and upholstery allows it to seamlessly blend into different decor schemes, enhancing the overall ambiance of the room.\n\nMaintaining the Riga 3-seater wooden sofa involves regular care to preserve its beauty and durability. Periodic cleaning and polishing of the wood help maintain its luster and protect against wear and tear. Upholstery care ensures that the cushions remain comfortable and pristine over time, ensuring longevity and continued enjoyment of the sofa set.\n\nIn terms of functionality, the Riga sofa set not only serves as a comfortable seating option but also enhances the living room's functionality. Its sturdy construction and spacious seating make it ideal for everyday use, accommodating both relaxation and social gatherings with ease. The durability of the wood ensures that the sofa set withstands the test of time, making it a wise investment for homeowners looking to furnish their living spaces with enduring elegance.\n\nOverall, the Riga 3-seater wooden sofa set exemplifies craftsmanship, comfort, and timeless appeal in living room furniture. Its blend of solid wood construction, plush cushions, and versatile design makes it a versatile and sophisticated choice for creating a welcoming and stylish living environment. Whether used as a focal point or part of a cohesive ensemble, the Riga sofa set promises to enhance any living room with its enduring beauty and practical functionality.",30600.00,25500.00,50,0.0,0,,,,Delivery Charges Applicable,"[""3-1-1-sofas"",""sofa"",""living-room"",""best-offer""]",2026-03-16 21:11:14.23904+00,false,true,30600.00,12,Standard,0.00,,0,0,,false,true,30,,true,[],,,,,,1
1196,Lyra Iron Table Cum Ladder,lyra-iron-table-cum-ladder,132,34,"The Lyra Iron Table cum Ladder is a masterclass in combining utility and style, making it an essential piece of multipurpose furniture for any modern home. Perfectly suited for those who value both form and function, this innovative piece seamlessly integrates a table with a ladder, offering a space-saving solution for a variety of needs.\n\nCrafted from high-quality steel, the Lyra Iron Table cum Ladder epitomizes durability and resilience. The robust metal construction ensures that the table is not only sturdy enough to handle everyday use but also resilient against wear and tear. Its sleek, iron finish adds a contemporary touch, making it an attractive addition to any living space, whether it's used in a study, living room, or even a home office.\n\nAs a table, the Lyra Iron Table cum Ladder provides ample surface area for a range of activities. Whether you need a place to work on projects, write, or simply display decorative items, this table meets your needs with elegance and practicality. Its clean lines and minimalist design contribute to a modern aesthetic that blends effortlessly with existing décor.\n\nWhat sets this table apart is its dual functionality. When not in use as a table, the Lyra Iron Table cum Ladder transforms into a convenient ladder. This feature is particularly beneficial in spaces where every inch counts. The ladder is perfect for reaching high shelves or accessing items stored in upper cabinets. Its design ensures stability and safety, so you can use it with confidence for a variety of tasks.\n\nThe Lyra Iron Table cum Ladder excels in space-saving efficiency. In compact living areas, where every piece of furniture needs to be both functional and compact, this innovative design helps maximize available space. By integrating a ladder into a table, it eliminates the need for additional storage or ladder solutions, streamlining your living area and reducing clutter.\n\nIn addition to its functional benefits, the table cum ladder's sleek design complements various interior styles. Whether your home features modern, industrial, or contemporary décor, the Lyra Iron Table cum Ladder adds a sophisticated touch while serving as a practical solution for your everyday needs.\n\nOverall, the Lyra Iron Table cum Ladder represents a versatile and space-efficient piece of furniture that perfectly aligns with modern living demands. Its robust steel construction, stylish design, and multi-functionality make it a standout choice for anyone seeking to enhance their home with practical and stylish furniture solutions.",6125.00,4900.00,50,0.0,0,,,,Delivery Charges Applicable,"[""foldable-tables"",""space-saving-furniture"",""tables"",""study-room"",""best-offer""]",2026-03-16 21:11:17.911299+00,true,true,6125.00,12,Standard,0.00,,0,0,,false,true,30,,true,[],jf-7070,6.50,110,16,17,1
1197,Ariane Folding Dining Table,ariane-folding-dining-table,120,34,"The Ariane Folding Dining Table 4-Seater is a remarkable fusion of style, practicality, and space-saving design, tailored to enhance any dining experience while optimizing space. This versatile dining table serves as an excellent addition to both compact and spacious dining areas, making it a must-have for modern homes.\n\n**Design and Aesthetics:**\nCrafted with a sleek and contemporary design, the Ariane Folding Dining Table seamlessly blends with various interior styles, from minimalistic to traditional. Its clean lines and elegant finish elevate the aesthetic of any kitchen or dining space, providing a sophisticated touch to your home décor. The table's surface is available in a range of high-quality materials and finishes, ensuring it complements your existing furniture and color schemes perfectly.\n\n**Functionality and Versatility:**\nOne of the standout features of the Ariane Dining Table is its foldable design, which offers exceptional flexibility and convenience. When fully extended, it comfortably accommodates four people, making it perfect for family meals or small gatherings. However, when space is at a premium or you need extra room for other activities, the table can be easily folded and stored away. This space-saving feature is ideal for apartments, small dining rooms, or multifunctional spaces where maximizing floor area is crucial.\n\n**Durability and Construction:**\nBuilt with durability in mind, the Ariane Folding Dining Table boasts a robust frame and high-quality materials that ensure longevity and resilience. The table's sturdy construction can withstand daily use, making it a reliable choice for frequent meals and entertaining. Whether you choose a wooden finish for a classic look or a sleek metal option for a modern touch, the Ariane Dining Table is designed to maintain its charm and functionality over time.\n\n**Ease of Use:**\nThe folding mechanism of the Ariane Dining Table is user-friendly, allowing for smooth and effortless operation. Whether you are setting up for a dinner party or stowing it away after a meal, the table's folding action is simple and quick. This ease of use is complemented by the table’s lightweight design, making it easy to handle and reposition as needed.\n\n**Practicality for Everyday Life:**\nIn addition to its aesthetic and functional benefits, the Ariane Folding Dining Table is designed with practicality in mind. It provides ample surface area for dining, working, or other activities, while its space-saving capabilities ensure that your living area remains uncluttered and organized. This makes it an excellent choice for those who value both style and efficiency in their home furnishings.\n\nOverall, the Ariane Folding Dining Table 4-Seater is a versatile, stylish, and practical piece of kitchen furniture that enhances any dining space. Its folding design, durability, and elegant finish make it an ideal choice for modern living, offering both functionality and aesthetic appeal in one compact package.",12900.00,7627.00,50,0.0,0,,,,Delivery Charges Applicable,"[""wooden-dinings"",""dining-room"",""best-offer""]",2026-03-16 21:11:29.083175+00,false,true,12900.00,12,Standard,0.00,,0,0,,false,true,30,,true,[],jf-7190,,,,,1
1198,Jinli Sliding Study Desk,jinli-sliding-study-desk,119,34,"The Jinli Sliding Study Desk is the quintessential solution for modern study spaces, designed to seamlessly blend functionality with style. Perfectly suited for students, home offices, or any area requiring a dedicated study station, this desk is a marvel of space efficiency and practical design.\n\nConstructed with durability in mind, the Jinli Sliding Study Desk features a robust and elegant surface that is both stylish and easy to maintain. The sleek design is complemented by a range of smart features, making it an essential addition to any study environment.\n\nOne of the standout attributes of the Jinli Study Desk is its innovative sliding mechanism. This feature allows you to adjust the desk’s dimensions according to your needs, whether you require more workspace or wish to maximize room space. The sliding functionality is incredibly user-friendly, enabling you to expand or contract the desk with minimal effort.\n\nThe desk is equipped with ample storage solutions, catering to the needs of students and professionals alike. It includes multiple compartments and drawers, which are ideal for organizing books, stationery, and other study essentials. This thoughtful inclusion of storage helps keep your workspace clutter-free, promoting a more productive and focused study session.\n\nThe Jinli Sliding Study Desk is designed to accommodate various study chairs, ensuring a comfortable and ergonomic setup. Its height and width adjustments pair seamlessly with most study chairs, allowing for a personalized fit that enhances overall comfort during extended periods of use.\n\nIn addition to its practical features, the desk’s design is aesthetically pleasing, making it a stylish choice for any modern decor. The clean lines and minimalist approach ensure that it complements a wide range of interior styles, from contemporary to classic.\n\nFor those concerned with space, the Jinli Study Desk excels in space-saving functionality. Its adaptable design means it can fit into tighter spaces without sacrificing functionality or comfort. When not in use, the desk can be compacted to provide more room, making it an excellent choice for smaller areas or multi-purpose rooms.\n\nOverall, the Jinli Sliding Study Desk offers a comprehensive solution for anyone in need of a versatile, stylish, and practical study area. Its space-saving features, ample storage, and adjustable design make it a top choice for students and professionals seeking an efficient workspace that adapts to their needs.",10200.00,8500.00,50,0.0,0,,,,Delivery Charges Applicable,"[""study-chairs"",""study-room"",""best-offer""]",2026-03-16 21:11:37.069676+00,false,true,10200.00,12,Standard,0.00,,0,0,,false,true,30,,true,[],,,,,,1
1199,Charcoal 5 seater sofa,charcoal-5-seater-sofa,133,34,"The charcoal 5-seater sofa set combines elegance and functionality, making it a centerpiece in any living room. Crafted from high-quality materials, such as wood and leather, it offers durability and luxury.\n\nDesigned for comfort, the charcoal 5-seater sofa features plush cushions and ergonomic design. The seating arrangement typically includes a spacious three-seater sofa and two individual armchairs, providing ample seating for gatherings or family relaxation. The charcoal color enhances its sophistication, blending seamlessly with various interior styles from modern to classic.\n\nThe wooden frame of the sofa set adds stability and robustness, ensuring long-lasting performance. It's often crafted from hardwood like oak or teak, offering strength and resilience. This makes the sofa set suitable for everyday use without compromising on comfort.\n\nFor added luxury, some models may feature leather upholstery, known for its softness and durability. The leather adds a touch of elegance while being easy to maintain, making it ideal for households with children or pets. The charcoal hue complements the leather's natural texture, creating a timeless appeal.\n\nThe design of the charcoal 5-seater sofa set is versatile, catering to different spatial and aesthetic preferences. It can serve as a focal point in a spacious living room or seamlessly blend into smaller settings without overpowering the space. The cohesive design ensures that each piece harmonizes, creating a cohesive and inviting atmosphere.\n\nMaintaining the charcoal 5-seater sofa set involves regular cleaning and conditioning of the leather upholstery and periodic polishing of the wooden frame. This upkeep helps preserve its pristine condition and extends its lifespan, allowing homeowners to enjoy its comfort and elegance for years to come.\n\nOverall, the charcoal 5-seater sofa set embodies the essence of luxury and practicality in living room furniture. Its combination of sturdy wooden construction, plush seating, and leather upholstery offers both comfort and sophistication. Whether used for entertaining guests or relaxing with family, this sofa set enhances the ambiance of any living space with its timeless design and enduring appeal.",70000.00,47500.00,50,0.0,0,,,,Delivery Charges Applicable,"[""cushion-sofas"",""sofa"",""living-room"",""best-offer""]",2026-03-16 21:11:47.847849+00,false,true,70000.00,12,Standard,0.00,,0,0,,false,true,30,,true,[],,,,,,1
1200,Big Handle Sofa Cum Bed,big-handle-sofa-cum-bed,128,34,"The Big Handle Sofa Cum Bed exemplifies versatility and functionality, making it an ideal choice for maximizing space in any living area. This convertible sofa bed seamlessly transitions from a stylish seating option to a comfortable bed, catering to both relaxation and sleeping needs.\n\n**Design and Comfort:**\nCrafted with modern aesthetics in mind, the Big Handle Sofa Cum Bed features a sleek design that enhances the decor of any room. Its plush cushions and durable upholstery provide exceptional comfort whether used as a sofa or a bed.\n\n**Convertibility:**\nEffortlessly transform the sofa into a bed with a simple mechanism that allows the backrest to fold down. This feature makes it convenient for accommodating overnight guests or providing a quick sleeping solution without compromising on comfort.\n\n**Space-saving Functionality:**\nDesigned for efficiency, the sofa bed optimizes space by serving dual purposes. It serves as a stylish seating area during the day and easily converts into a comfortable bed at night, making it perfect for apartments, studios, or small living spaces.\n\n**Quality and Durability:**\nBuilt to last, the Big Handle Sofa Cum Bed is constructed from high-quality materials such as sturdy wood or metal frames and resilient upholstery. This ensures durability and longevity, offering reliable performance over time.\n\n**Versatility in Use:**\nIdeal for various settings, including living rooms, guest rooms, or home offices, the sofa bed provides versatility in its usage. It adapts to different needs, from everyday lounging to occasional sleeping arrangements, making it a practical addition to any home.\n\n**Assembly and Maintenance:**\nSetting up the Big Handle Sofa Cum Bed is straightforward, with minimal assembly required. Maintenance is also simple, with easy-to-clean upholstery ensuring the sofa bed retains its appearance and functionality.\n\n**Conclusion:**\nIn conclusion, the Big Handle Sofa Cum Bed combines style with functionality, offering a space-saving solution that enhances comfort and versatility in any living space. Whether used as a sofa or a bed, its convertible design and durable construction make it an excellent choice for maximizing space without compromising on style or comfort.",0.00,,50,0.0,0,,,,Delivery Charges Applicable,"[""sofa-cum-beds"",""space-saving-furniture"",""bed-room"",""living-room""]",2026-03-16 21:11:58.697783+00,false,true,,12,Standard,0.00,,0,0,,false,true,30,,false,[],,,,,,1
1201,Ariel Folding Cot With 6 inch Mattress,ariel-folding-cot-with-6-inch-mattress,118,34,"The Ariel Folding Cot with a 6-inch mattress offers a versatile and space-saving solution for comfortable sleeping arrangements in various settings. Crafted with a foldable steel frame and a thick mattress, this bed combines convenience with durability, making it perfect for guest rooms, small apartments, or any space where maximizing floor space is essential.\n\n**Comfortable Mattress:**\nThe Ariel Folding Cot comes equipped with a 6-inch thick mattress, providing ample comfort and support for a restful night's sleep. The mattress ensures that users can enjoy a comfortable sleeping surface without the need for additional bedding.\n\n**Durable Steel Frame:**\nBuilt from sturdy steel, the cot's frame offers robust support and stability. It can withstand regular use and provides a reliable platform for the mattress, ensuring long-lasting durability.\n\n**Space-saving Design:**\nDesigned with efficiency in mind, the cot folds compactly when not in use. This feature makes it easy to store in closets, under beds, or in storage rooms, maximizing space in smaller living areas or guest rooms.\n\n**Versatile Use:**\nIdeal for various environments, the Ariel Folding Cot serves as a practical solution for guest accommodations, camping trips, or as an extra bed for unexpected visitors. Its portability and ease of setup make it convenient for temporary sleeping arrangements.\n\n**Easy Assembly and Maintenance:**\nSetting up the Ariel Folding Cot is straightforward, requiring minimal effort and tools. The steel frame is easy to clean and maintain, ensuring its longevity and reliability over time.\n\n**Practicality and Convenience:**\nWhether used for occasional guests or as a permanent sleeping solution, the Ariel Folding Cot with a 6-inch mattress offers both practicality and comfort. Its sturdy construction and included mattress provide a complete sleeping setup that maximizes convenience in any space.\n\n**Conclusion:**\nIn conclusion, the Ariel Folding Cot with a 6-inch mattress combines comfort with space-saving efficiency, making it an excellent choice for any setting needing an extra sleeping option. Its durable steel frame, comfortable mattress, and foldable design ensure versatility and ease of use, enhancing the functionality of guest rooms, small apartments, or temporary living arrangements.",23800.00,16864.00,50,0.0,0,,,,Delivery Charges Applicable,"[""folding-beds"",""bed-room"",""best-offer""]",2026-03-16 21:12:09.116967+00,false,true,23800.00,12,Standard,0.00,,0,0,,false,true,30,,true,[],jf-5250,,,,,1
1202,Columbia Folding Cot 3 feet,columbia-folding-cot-3-feet,118,34,"The Columbia Folding Cot in 3 feet offers a practical solution for temporary sleeping arrangements in compact spaces. Crafted from durable steel, this foldable cot is designed for both comfort and convenience, making it ideal for guest rooms, campsites, and other temporary settings.\n\n**Durable Steel Construction:**\nThe Columbia Folding Cot is built with sturdy steel, ensuring stability and durability. The robust frame provides strong support for a comfortable sleeping surface, accommodating individuals with ease.\n\n**Space-saving Design:**\nDesigned for efficiency, the cot folds easily for storage when not in use. Its compact size allows it to be stored conveniently in closets, under beds, or in storage rooms, making it suitable for small apartments or homes with limited space.\n\n**Versatile Use:**\nIdeal for various environments, including guest rooms, camping trips, or as an extra bed for unexpected guests. Its portable design makes it easy to transport and set up wherever needed.\n\n**Comfortable Sleeping Surface:**\nThe cot features a comfortable sleeping surface, ensuring a restful night's sleep. It provides adequate support while the sturdy steel frame maintains stability throughout use.\n\n**Easy Assembly and Maintenance:**\nSetting up the Columbia Folding Cot is straightforward and requires minimal effort. The steel frame is easy to clean and maintain, ensuring long-term durability and reliability.\n\n**Practicality and Convenience:**\nWhether for occasional use or as a permanent addition to your home's sleeping options, the Columbia Folding Cot offers practicality and convenience. Its foldable design and durable construction make it a versatile choice for any space needing an extra sleeping solution.\n\n**Conclusion:**\nIn conclusion, the Columbia Folding Cot in 3 feet combines durability with practicality, offering a reliable sleeping solution that maximizes space efficiency. Whether for temporary accommodations or regular use, its sturdy steel construction and foldable design ensure comfort and convenience wherever it's placed.",0.00,,50,0.0,0,,,,Delivery Charges Applicable,"[""metal-cots"",""space-saving-furniture"",""bed-room""]",2026-03-16 21:12:22.801773+00,false,true,,12,Standard,0.00,,0,0,,false,true,30,,false,[],jf-5240,,,,,1
1203,Alpha Recliner Folding Cot,alpha-recliner-folding-cot,127,34,"The Alpha Recliner Folding Cot combines the functionality of a recliner with the convenience of a foldable cot, offering a versatile solution for space-saving needs. Crafted from durable steel, this cot provides a comfortable sleeping or lounging experience while maximizing floor space efficiency.\n\n**Versatile Design:**\nThe Alpha Recliner Folding Cot features a dual-purpose design, serving as both a comfortable bed and a reclining chair. This versatility makes it ideal for small apartments, guest rooms, or any space where multi-functional furniture is essential.\n\n**Comfortable Reclining Mechanism:**\nEquipped with a reclining backrest, the cot allows users to adjust their position for optimal comfort while reading, watching TV, or relaxing. The sturdy steel frame supports various recline angles, providing personalized comfort levels.\n\n**Space-saving Efficiency:**\nDesigned for compact living spaces, the foldable nature of the Alpha Recliner Folding Cot ensures easy storage when not in use. It folds down into a compact size, making it convenient to store in closets, under beds, or in storage rooms.\n\n**Durable Construction:**\nCrafted from high-quality steel, the cot offers durability and stability for long-term use. The robust frame supports a comfortable sleeping surface, ensuring a restful night's sleep or a relaxing lounging experience.\n\n**Practical Usage:**\nIdeal for both overnight guests and daily relaxation, It serves various purposes. Its foldable design makes it suitable for temporary sleeping arrangements or as an additional seating option in living rooms.\n\n**Assembly and Maintenance:**\nSetting up the Alpha Recliner Folding Cot is straightforward and requires minimal effort. The steel frame is easy to clean and maintain, ensuring it remains in top condition with regular care.\n\n**Conclusion:**\nIn conclusion, the Alpha Recliner Folding Cot combines functionality with space-saving efficiency, offering a versatile solution for modern living spaces. Whether used as a bed or a reclining chair, its durable construction and foldable design make it an excellent choice for maximizing comfort and convenience while optimizing floor space.",23750.00,19000.00,50,0.0,0,,,,Delivery Charges Applicable,"[""recliner-folding-beds"",""space-saving-furniture"",""bed-room""]",2026-03-16 21:12:33.79835+00,false,true,23750.00,12,Standard,0.00,,0,0,,false,true,30,,false,[],jf-5270,110.00,101,41,120,1
1204,Ancient Folding Cot 5 Feet,ancient-folding-cot-5-feet,118,34,"The Opel Platform Ancient Folding Cot 5 Feet represents a blend of practicality and comfort, perfect for maximizing space in any setting. Crafted from robust steel, this rollaway bed offers a convenient solution for temporary sleeping arrangements without compromising on durability.\n\n**Sturdy Construction:**\nBuilt with durable steel, the Opel Platform Ancient Folding Cot ensures stability and long-lasting performance. The strong frame supports a comfortable sleeping surface, providing reliable support throughout the night.\n\n**Foldable Design:**\nFeaturing a foldable mechanism, this cot is easy to set up and store. When not in use, it folds compactly for convenient storage in closets, under beds, or in storage rooms. This makes it an ideal choice for guest rooms, vacation homes, or any space where versatility is key.\n\n**Space-saving Efficiency:**\nThe cot's design maximizes space efficiency, making it suitable for rooms with limited floor space. Its foldable nature allows it to be used as an additional bed for guests or as a primary sleeping solution in smaller living spaces.\n\n**Versatility and Usage:**\nIdeal for both residential and commercial use, the Opel Platform Ancient Folding Cot serves various purposes. It provides a comfortable bed for guests, temporary accommodations during home renovations, or for travel purposes.\n\n**Assembly and Maintenance:**\nSetting up the Opel Platform Ancient Folding Cot is straightforward and requires minimal effort. The steel frame is easy to clean and maintain, ensuring it remains in top condition for extended use.\n\n**Conclusion:**\nIn conclusion, the Opel Platform Ancient Folding Cot 5 Feet combines durability, functionality, and space-saving design into a versatile sleeping solution. Whether used for guests or as a temporary bed in smaller spaces, its sturdy construction and foldable design make it an excellent choice for optimizing living areas while ensuring comfort and convenience.",31000.00,21780.00,50,0.0,0,,,,Delivery Charges Applicable,"[""folding-beds"",""space-saving-furniture"",""bed-room"",""best-offer""]",2026-03-16 21:12:47.828479+00,false,true,31000.00,12,Standard,0.00,,0,0,,false,true,30,,true,[],JF-5210,,,,,1
1205,Opel Platform Cot WithOut Mattress Single,opel-platform-cot-without-mattress-single,118,34,"The Opel Platform Cot Without Mattress in single size offers a practical and space-saving sleeping solution, crafted from durable tubular metal. Designed for versatility and ease of use, this foldable cot is ideal for various settings, from guest rooms to temporary accommodations.\n\n**Durability and Construction:**\nBuilt with sturdy tubular metal, the Opel Platform Cot ensures reliability and longevity. The metal frame provides robust support for the mattress, offering a stable and comfortable sleeping surface.\n\n**Foldable Design:**\nFeaturing a foldable design, the cot allows for effortless setup and storage. When not in use, it can be conveniently folded down to a compact size, making it easy to store in closets, under beds, or in storage rooms. This makes it an excellent choice for homes where space is at a premium.\n\n**Space-saving Efficiency:**\nThe Opel Platform Cot's compact footprint maximizes space efficiency, making it suitable for rooms with limited space. Whether used as an extra bed for guests or a primary sleeping arrangement in smaller living spaces, its foldable nature ensures versatility without compromising comfort.\n\n**Versatility and Usage:**\nIdeal for both residential and commercial use, the cot offers versatility in various environments. It serves well as a temporary bed for guests, in vacation homes, hostels, or as a spare bed during home renovations or moving.\n\n**Assembly and Maintenance:**\nSetting up the Opel Platform Cot is straightforward and requires minimal assembly. The metal frame is easy to clean and maintain, ensuring lasting durability and resistance to wear and tear over time.\n\n**Conclusion:**\nIn conclusion, the Opel Platform Cot Without Mattress single size combines durability, functionality, and space-saving design into a versatile sleeping solution. Whether used for guests or daily use in smaller spaces, its sturdy construction and foldable design make it an ideal choice for optimizing living space while ensuring comfort and convenience.",6300.00,4492.00,50,0.0,0,,,,Delivery Charges Applicable,"[""folding-beds"",""bed-room"",""best-offer""]",2026-03-16 21:13:01.455004+00,false,true,6300.00,12,Standard,0.00,,0,0,,false,true,30,,true,[],jf-5450-1,,,,,1
1206,Opel Platform Cot WithOut Mattress Double,opel-platform-cot-without-mattress-double,118,34,"The Opel Platform Cot Without Mattress Double exemplifies practicality and durability in a space-saving design. Crafted from sturdy tubular metal, this foldable cot offers a reliable sleeping solution ideal for various settings, from guest rooms to temporary accommodations.\n\n**Durability and Construction:**\nConstructed with robust tubular metal, the Opel Platform Cot ensures stability and longevity. The metal frame provides strong support for the mattress, ensuring a comfortable and secure sleep surface.\n\n**Foldable Design:**\nThe cot features a foldable design that allows for easy setup and storage. When not in use, it can be conveniently folded down to a compact size, making it ideal for storing in closets, under beds, or in storage rooms.\n\n**Space-saving Efficiency:**\nDesigned with space efficiency in mind, the Opel Platform Cot's compact footprint is perfect for rooms with limited space. Its foldable nature allows it to be used as an extra bed for guests or as a primary sleeping arrangement in smaller living spaces.\n\n**Versatility and Usage:**\nIdeal for both residential and commercial use, the cot offers versatility in various settings. It serves well as a temporary bed for guests, in vacation homes, hostels, or as an emergency bed during renovations.\n\n**Assembly and Maintenance:**\nSetting up the Opel Platform Cot is straightforward and requires minimal assembly. The metal frame is easy to clean and maintain, ensuring lasting durability and resistance to wear and tear over time.\n\n**Conclusion:**\nIn summary, the Opel Platform Cot Without Mattress Double combines durability, functionality, and space-saving design into a versatile sleeping solution. Whether used for guests or as a primary bed in smaller spaces, its sturdy construction and foldable design make it a practical choice for optimizing living space without compromising on comfort or quality.",12700.00,8983.00,50,0.0,0,,,,Delivery Charges Applicable,"[""folding-beds"",""bed-room"",""best-offer""]",2026-03-16 21:13:11.048555+00,false,true,12700.00,12,Standard,0.00,,0,0,,false,true,30,,true,[],jf-5450,,,,,1
1207,Sigma Convertable Bunk Bed,sigma-convertable-bunk-bed,135,34,"The Sigma Convertable Bunk Bed, also known as the Heartin Bunker Bed, offers a versatile and space-saving solution for children's bedrooms. This double decker bed is designed to maximize floor space while providing comfortable sleeping arrangements for two children.\n\n**Design and Versatility:**\nCrafted with practicality in mind, the Sigma Convertable Bunk Bed features a sturdy frame that accommodates two twin mattresses. Its convertible design allows it to be used as a traditional bunk bed, stacked one above the other, or separated into two standalone twin beds. This flexibility makes it an ideal choice for growing families or rooms with varying space needs.\n\n**Space-saving Efficiency:**\nThe bunk bed's vertical layout is perfect for optimizing space in kids' bedrooms or smaller living areas. By stacking beds, it frees up valuable floor space for play or study areas, enhancing the functionality of the room without compromising on comfort.\n\n**Safety Features:**\nSafety is paramount with the Sigma Convertable Bunk Bed, equipped with built-in guardrails on the upper bunk to prevent accidental falls. A secure ladder provides easy access to the top bunk while ensuring stability and safety for children using the bed.\n\n**Quality and Construction:**\nBuilt from durable materials, such as solid wood or metal, the Sigma Convertable Bunk Bed is designed to withstand the rigors of children's play and sleep. Its robust construction ensures long-lasting durability, making it a reliable choice for years of use.\n\n**Assembly and Maintenance:**\nSetting up the Sigma Convertable Bunk Bed is straightforward, typically requiring basic tools and following detailed instructions. The bed's materials are easy to clean and maintain, ensuring it retains its appearance and functionality over time.\n\n**Conclusion:**\nIn summary, the Sigma Convertable Bunk Bed, also known as the Heartin Bunker Bed, combines versatility with practicality to offer a space-saving solution for children's bedrooms. Whether used as a bunk bed or separated into twin beds, its durable construction, safety features, and efficient use of space make it an excellent choice for families looking to optimize their living space without compromising on quality or safety.",20399.00,16017.00,50,0.0,0,,,,Delivery Charges Applicable,"[""bunk-beds"",""space-saving-furniture"",""bed-room"",""best-offer""]",2026-03-16 21:13:21.008851+00,false,true,20399.00,12,Standard,0.00,,0,0,,false,true,30,,true,[],jf-9010,,,,,1
